Latitude,Longitude,leg_heure,code_leg,speed,course
49.787075199999997,0.172056900000000,23058_14_10_00,"23058",2.832,129.801
49.785377900000000,0.174375800000000,23058_14_11_00,"23058",2.812,38.817
49.763875599999999,0.158246100000000,23060_14_41_00,"23060",0.641,352.347
49.759089799999998,0.154231300000000,23060_14_43_00,"23060",1.832,65.846
49.753936600000003,0.149985300000000,23060_14_45_00,"23060",2.699,10.196
49.745454700000003,0.143403400000000,23060_14_48_00,"23060",1.801,293.463
49.742466999999998,0.141299400000000,23060_14_49_00,"23060",1.931,270.944
49.739441900000003,0.139192200000000,23060_14_50_00,"23060",0.875,260.899
49.736412999999999,0.137130700000000,23060_14_51_00,"23060",2.290,352.254
49.733383500000002,0.135047700000000,23060_14_52_00,"23060",1.622,55.796
49.730340400000003,0.133022100000000,23060_14_53_00,"23060",0.193,44.788
49.727330899999998,0.130928200000000,23060_14_54_00,"23060",1.443,276.076
49.724319899999998,0.128843000000000,23060_14_55_00,"23060",1.095,274.026
49.721294200000003,0.126803200000000,23060_14_56_00,"23060",1.247,6.513
49.718248600000003,0.124883500000000,23060_14_57_00,"23060",2.584,98.719
49.715179599999999,0.122962100000000,23060_14_58_00,"23060",0.090,98.810
49.712091999999998,0.121059800000000,23060_14_59_00,"23060",1.287,209.545
49.708998100000002,0.119182100000000,23060_15_00_00,"23060",1.566,173.984
49.705903499999998,0.117335500000000,23060_15_01_00,"23060",0.981,247.954
49.702775699999997,0.115522800000000,23060_15_02_00,"23060",2.184,95.589
49.699662699999998,0.113749900000000,23060_15_03_00,"23060",1.798,344.733
49.696570800000003,0.112005400000000,23060_15_04_00,"23060",2.117,57.772
49.693530500000001,0.110007000000000,23060_15_05_00,"23060",2.839,171.889
49.690506100000000,0.108023600000000,23060_15_06_00,"23060",0.670,149.364
49.687492599999999,0.105999600000000,23060_15_07_00,"23060",0.264,268.084
49.684576100000001,0.103696600000000,23060_15_08_00,"23060",1.001,283.693
49.681637000000002,0.101381400000000,23060_15_09_00,"23060",2.373,86.215
49.678669700000000,0.099084900000000,23060_15_10_00,"23060",2.704,16.013
49.675679500000001,0.096788700000000,23060_15_11_00,"23060",1.691,351.516
49.672703800000001,0.094460000000000,23060_15_12_00,"23060",2.965,7.496
49.666809800000003,0.089813600000000,23060_15_14_00,"23060",2.209,31.922
49.663880900000002,0.087434300000000,23060_15_15_00,"23060",1.896,227.886
49.660913899999997,0.085031200000000,23060_15_16_00,"23060",1.639,115.667
49.654959900000001,0.080293800000000,23060_15_18_00,"23060",0.390,8.322
49.646089600000003,0.072802000000000,23060_15_21_00,"23060",1.040,117.571
49.634642999999997,0.062793400000000,23060_15_25_00,"23060",0.713,277.390
49.619577800000002,0.049720400000000,23060_15_31_00,"23060",2.359,110.598
49.617387700000002,0.047878500000000,23060_15_32_00,"23060",2.234,61.264
50.522556100000003,0.366200700000000,23063_09_07_00,"23063",0.409,271.963
50.513978700000003,0.368569700000000,23063_09_12_00,"23063",2.296,206.248
50.508661600000003,0.369337700000000,23063_09_15_00,"23063",0.913,1.574
50.475073999999999,0.372391800000000,23064_09_33_00,"23064",2.595,227.275
50.454212800000001,0.376292200000000,23064_09_43_00,"23064",0.413,61.252
50.408512199999997,0.389889800000000,23064_10_04_00,"23064",2.719,262.129
50.406255000000002,0.390498100000000,23064_10_05_00,"23064",1.333,142.173
50.381237900000002,0.399745900000000,23064_10_17_00,"23064",2.614,249.228
50.368115600000003,0.405234800000000,23064_10_23_00,"23064",1.284,141.233
50.332887200000002,0.412022700000000,23064_10_38_00,"23064",1.828,293.948
50.287084100000001,0.422270400000000,23064_10_57_00,"23064",2.916,24.606
50.279390900000003,0.423734600000000,23064_11_00_00,"23064",1.863,0.905
50.273153100000002,0.514241200000000,23066_12_09_00,"23066",0.219,142.941
50.281354899999997,0.530748200000000,23066_12_13_00,"23066",1.909,65.976
50.295568400000001,0.559377000000000,23066_12_20_00,"23066",0.890,327.202
50.301648800000002,0.571535300000000,23066_12_23_00,"23066",1.067,168.179
50.305752300000002,0.579721500000000,23066_12_25_00,"23066",2.853,250.866
50.313281900000000,0.596698000000000,23066_12_29_00,"23066",1.377,137.843
50.343635499999998,0.671746300000000,23066_12_46_00,"23066",1.831,98.996
50.394776200000003,0.748769500000000,23068_14_09_00,"23068",1.974,355.318
50.402284000000002,0.743412800000000,23068_14_12_00,"23068",2.808,94.991
50.407342000000000,0.739775300000000,23068_14_14_00,"23068",0.267,229.975
50.414847000000002,0.734402800000000,23068_14_17_00,"23068",1.233,347.168
50.425051799999999,0.727063100000000,23068_14_21_00,"23068",2.765,121.860
50.470286799999997,0.694491700000000,23068_14_39_00,"23068",2.417,151.509
50.508888499999998,0.671216800000000,23068_14_54_00,"23068",0.978,68.274
50.536394500000000,0.717241300000000,23070_16_25_00,"23070",2.561,300.339
50.634179600000003,1.442172700000000,23072_09_03_00,"23072",2.778,186.026
50.649066300000001,1.425069800000000,23072_09_10_00,"23072",2.464,340.219
50.655657800000000,1.417442000000000,23072_09_13_00,"23072",1.764,161.522
50.660011400000002,1.412423600000000,23072_09_15_00,"23072",2.010,79.911
50.664440700000000,1.407283000000000,23072_09_17_00,"23072",1.139,274.517
50.668981000000002,1.402056300000000,23072_09_19_00,"23072",0.470,313.072
50.671263500000002,1.399387400000000,23072_09_20_00,"23072",2.915,92.205
50.673586200000003,1.396807000000000,23072_09_21_00,"23072",1.370,27.242
50.675910399999999,1.394236300000000,23072_09_22_00,"23072",2.827,47.702
50.680408900000003,1.388883000000000,23072_09_24_00,"23072",2.717,348.139
50.684922899999997,1.383689500000000,23072_09_26_00,"23072",1.172,190.792
50.691512299999999,1.375922800000000,23072_09_29_00,"23072",0.385,350.303
50.695987100000004,1.370721700000000,23072_09_31_00,"23072",0.440,331.418
50.702836200000000,1.362853400000000,23072_09_34_00,"23072",2.769,297.489
50.705130400000002,1.360201700000000,23072_09_35_00,"23072",2.384,56.358
50.709725499999998,1.354904200000000,23072_09_37_00,"23072",2.162,85.560
50.712006299999999,1.352280600000000,23072_09_38_00,"23072",1.200,315.810
50.716608399999998,1.346953500000000,23072_09_40_00,"23072",0.057,353.563
50.718918899999998,1.344255500000000,23072_09_41_00,"23072",2.722,141.897
50.725971299999998,1.336071200000000,23072_09_44_00,"23072",2.209,294.428
50.733070300000001,1.327892400000000,23072_09_47_00,"23072",2.944,262.612
50.737790300000000,1.322399200000000,23072_09_49_00,"23072",0.605,73.792
50.742539299999997,1.316942700000000,23072_09_51_00,"23072",2.070,85.408
50.749642600000001,1.308744000000000,23072_09_54_00,"23072",1.411,48.887
50.752211400000000,1.306412300000000,23072_09_55_00,"23072",1.438,95.457
50.758075900000001,1.304038800000000,23072_09_57_00,"23072",0.308,50.933
50.761050599999997,1.302997500000000,23072_09_58_00,"23072",1.759,122.205
50.774132100000003,1.286502300000000,23072_10_04_00,"23072",2.371,40.775
50.823593400000000,1.325225300000000,23074_11_12_00,"23074",0.258,173.070
50.830132800000001,1.329310700000000,23074_11_14_00,"23074",2.377,9.876
50.843312099999999,1.337431600000000,23074_11_18_00,"23074",1.220,350.783
50.849796300000001,1.341851000000000,23074_11_20_00,"23074",2.841,212.429
50.853057000000000,1.344004700000000,23074_11_21_00,"23074",0.722,271.100
50.865028000000002,1.352163700000000,23074_11_25_00,"23074",2.244,184.238
50.867744399999999,1.353981100000000,23074_11_26_00,"23074",0.019,158.587
50.856202199999998,1.341796700000000,23075_11_54_00,"23075",1.109,239.247
50.831509900000000,1.385741600000000,23077_13_01_00,"23077",1.434,299.817
50.814556000000003,1.408747700000000,23077_13_11_00,"23077",1.634,34.366
50.790578500000002,1.460040000000000,23077_13_28_00,"23077",1.588,71.963
50.787812099999996,1.465531200000000,23077_13_30_00,"23077",0.653,78.173
50.769454300000000,1.499934100000000,23077_13_43_00,"23077",0.363,97.521
50.768094800000000,1.502245700000000,23077_13_44_00,"23077",1.438,20.524
50.765915800000002,1.506409100000000,23077_13_46_00,"23077",2.186,305.005
43.403129999999997,3.885449500000000,24000_11_02_00,"24000",0.819,233.111
43.399169899999997,3.900381100000000,24000_11_09_00,"24000",0.807,198.089
43.400015199999999,3.903203800000000,24000_11_10_00,"24000",1.851,352.715
43.403402100000001,3.914539000000000,24000_11_14_00,"24000",0.997,14.016
43.404220799999997,3.917392200000000,24000_11_15_00,"24000",1.406,288.545
43.413342800000002,3.948899600000000,24000_11_26_00,"24000",0.323,59.755
43.413949899999999,3.951883700000000,24000_11_27_00,"24000",1.982,71.757
43.415376299999998,3.960965400000000,24000_11_30_00,"24000",2.169,75.587
43.416431299999999,3.973230200000000,24001_11_34_00,"24001",0.413,6.000
43.416394500000003,3.976315400000000,24001_11_35_00,"24001",1.266,278.483
43.416358000000002,3.979397600000000,24001_11_36_00,"24001",0.987,320.128
43.416248400000001,3.985561400000000,24001_11_38_00,"24001",2.217,24.399
43.416170100000002,3.988638200000000,24001_11_39_00,"24001",2.278,348.030
43.416462299999999,4.016275500000000,24002_11_48_00,"24002",0.660,71.660
43.416961999999998,4.019276500000000,24002_11_49_00,"24002",0.801,89.267
43.417546500000000,4.022252300000000,24002_11_50_00,"24002",1.177,103.630
43.420307700000002,4.037218400000001,24002_11_55_00,"24002",0.011,302.920
43.420857300000002,4.040224500000000,24002_11_56_00,"24002",1.427,289.975
43.421406099999999,4.043243800000000,24002_11_57_00,"24002",0.607,118.935
43.422484099999998,4.049309500000000,24002_11_59_00,"24002",2.030,278.634
43.423024400000003,4.052351300000000,24002_12_00_00,"24002",2.621,182.417
43.424154100000003,4.058331100000000,24002_12_02_00,"24002",1.626,145.034
43.424747500000002,4.061285100000000,24002_12_03_00,"24002",2.182,191.839
43.425963600000003,4.067182800000001,24002_12_05_00,"24002",2.145,13.518
43.426591500000001,4.070143600000000,24002_12_06_00,"24002",0.803,42.281
43.429222799999998,4.081933100000000,24002_12_10_00,"24002",0.257,325.107
43.429838300000000,4.084913100000000,24002_12_11_00,"24002",1.655,239.203
43.430501000000000,4.087873100000001,24002_12_12_00,"24002",1.057,139.605
43.431168499999998,4.090819400000000,24002_12_13_00,"24002",2.886,266.189
43.432412800000002,4.096717600000000,24002_12_15_00,"24002",1.541,147.128
43.438407300000001,4.122988400000000,24002_12_24_00,"24002",2.351,318.582
43.440431300000000,4.131840200000000,24002_12_27_00,"24002",2.187,63.169
43.441785000000003,4.137653900000000,24002_12_29_00,"24002",0.412,331.257
43.350708500000003,4.955911400000000,24004_05_53_00,"24004",0.796,98.626
43.339785200000001,4.967230300000000,24004_05_59_00,"24004",2.760,283.512
43.328991000000002,4.978138600000000,24004_06_05_00,"24004",2.649,40.387
43.327225200000001,4.979931100000000,24004_06_06_00,"24004",0.153,351.410
43.325455499999997,4.981704000000000,24004_06_07_00,"24004",1.009,304.385
43.313203500000000,4.994030100000000,24004_06_14_00,"24004",2.581,242.165
43.306190700000002,5.001127300000000,24004_06_18_00,"24004",0.377,68.386
43.299138399999997,5.008324300000000,24004_06_22_00,"24004",1.826,103.586
43.290239399999997,5.017343300000000,24004_06_27_00,"24004",2.289,249.583
43.286648000000000,5.021010000000000,24004_06_29_00,"24004",2.204,147.024
43.201626500000003,5.106844100000000,24006_09_46_00,"24006",1.727,323.109
43.199863200000003,5.108640100000000,24006_09_47_00,"24006",2.182,293.235
43.176650299999999,5.132192300000000,24006_10_00_00,"24006",2.246,155.147
43.164084199999998,5.144623700000000,24006_10_07_00,"24006",1.715,264.422
43.155326799999997,5.153558200000000,24006_10_12_00,"24006",0.661,275.903
43.151784499999998,5.157134600000000,24006_10_14_00,"24006",2.202,140.268
43.141250599999999,5.167751400000000,24007_10_20_00,"24007",1.683,175.571
43.132485000000003,5.176644800000000,24007_10_25_00,"24007",1.059,253.741
43.128940999999998,5.180215400000000,24007_10_27_00,"24007",0.564,70.383
43.125361599999998,5.183824300000000,24007_10_29_00,"24007",1.340,228.976
43.106431999999998,5.204570600000000,24009_10_53_00,"24009",0.227,350.243
43.106198200000001,5.204817500000000,24009_10_57_00,"24009",0.992,329.409
43.106114599999998,5.204734600000000,24009_10_58_00,"24009",2.408,136.400
43.123728100000001,5.114260900000000,24010_12_10_00,"24010",2.528,252.614
43.011848399999998,4.950962400000000,24012_05_52_00,"24012",1.660,252.632
43.015446699999998,4.947367200000000,24012_05_54_00,"24012",1.119,240.734
43.044494700000001,4.918401100000000,24012_06_10_00,"24012",0.619,179.944
43.048139999999997,4.914794700000000,24012_06_12_00,"24012",1.492,52.791
43.055413799999997,4.907534800000000,24012_06_16_00,"24012",1.647,202.340
43.075334699999999,4.887574900000000,24012_06_27_00,"24012",2.824,264.875
43.080782399999997,4.882153500000000,24012_06_30_00,"24012",0.783,358.212
43.086225300000002,4.876729800000000,24012_06_33_00,"24012",0.892,73.229
43.093439099999998,4.869530600000000,24012_06_37_00,"24012",2.657,5.112
43.098794699999999,4.864094500000000,24012_06_40_00,"24012",2.827,32.143
43.100595700000000,4.862313200000000,24012_06_41_00,"24012",1.875,203.458
43.116917700000002,4.845885600000000,24014_11_42_00,"24014",2.299,106.823
43.118762699999998,4.844092100000000,24014_11_43_00,"24014",0.545,76.741
43.122188199999997,4.840674500000000,24014_11_45_00,"24014",0.585,41.633
43.130809300000003,4.832073900000000,24014_11_50_00,"24014",1.974,265.070
43.143545899999999,4.819197300000000,24015_11_57_00,"24015",1.113,347.885
43.161774700000002,4.801118500000000,24015_12_07_00,"24015",2.928,31.595
43.163562300000002,4.799329800000000,24015_12_08_00,"24015",2.998,194.498
43.170932399999998,4.791969800000000,24015_12_12_00,"24015",2.625,40.251
43.172764999999998,4.790127200000000,24015_12_13_00,"24015",2.362,248.186
43.185731500000003,4.777099500000000,24015_12_20_00,"24015",1.577,211.117
43.195138700000001,4.767747700000000,24015_12_25_00,"24015",2.017,144.015
43.204578499999997,4.758267300000000,24015_12_30_00,"24015",1.650,168.582
43.218224900000003,4.744512600000000,24016_12_38_00,"24016",0.571,54.728
43.223515999999996,4.739275700000000,24016_12_41_00,"24016",2.980,56.765
43.229098100000002,4.733773400000000,24016_12_44_00,"24016",1.743,255.957
43.232699199999999,4.730028300000000,24016_12_46_00,"24016",1.924,208.857
43.234508499999997,4.728157500000000,24016_12_47_00,"24016",1.083,83.965
43.239964700000002,4.722665800000000,24016_12_50_00,"24016",0.912,186.781
43.241783599999998,4.720821400000000,24016_12_51_00,"24016",0.889,322.383
43.243586100000002,4.719035000000000,24016_12_52_00,"24016",0.728,269.194
43.247202299999998,4.715440100000000,24016_12_54_00,"24016",0.450,41.934
43.249040000000001,4.713585700000000,24016_12_55_00,"24016",1.170,48.241
43.250871900000000,4.711739300000000,24016_12_56_00,"24016",1.125,150.964
43.254543699999999,4.708051300000000,24016_12_58_00,"24016",1.872,353.890
43.265632699999998,4.696957400000000,24016_13_04_00,"24016",1.591,139.880
43.269297199999997,4.693268400000000,24016_13_06_00,"24016",0.868,189.246
43.284146900000003,4.678612200000000,24018_05_15_00,"24018",0.288,302.655
43.302113900000002,4.661030900000000,24018_05_25_00,"24018",1.050,10.572
43.303905399999998,4.659226500000000,24018_05_26_00,"24018",2.998,252.847
43.307410400000002,4.655512800000000,24018_05_28_00,"24018",0.095,10.593
43.309166599999998,4.653677400000000,24018_05_29_00,"24018",0.575,123.712
43.310913700000000,4.651852900000000,24018_05_30_00,"24018",1.641,91.721
43.312655800000002,4.650033800000000,24018_05_31_00,"24018",1.291,127.721
43.314386800000001,4.648226100000000,24018_05_32_00,"24018",0.604,330.325
43.316163500000002,4.646523200000000,24018_05_33_00,"24018",1.881,280.456
43.319763600000002,4.643292300000000,24018_05_35_00,"24018",2.698,105.930
43.321601299999998,4.641806700000000,24018_05_36_00,"24018",1.016,101.858
43.298546899999998,4.637131100000000,24020_06_17_00,"24020",2.871,318.102
43.297301400000002,4.634462600000000,24020_06_18_00,"24020",1.786,188.628
43.296054900000001,4.631782300000000,24020_06_19_00,"24020",1.983,42.387
43.294844900000001,4.629074000000000,24020_06_20_00,"24020",2.555,124.782
43.293618799999997,4.626368100000000,24020_06_21_00,"24020",0.643,195.795
43.291218600000001,4.620922600000000,24020_06_23_00,"24020",1.559,267.114
43.288839299999999,4.615448400000000,24020_06_25_00,"24020",2.802,262.913
43.287648900000001,4.612702400000000,24020_06_26_00,"24020",2.290,354.600
43.282994799999997,4.601807500000000,24020_06_30_00,"24020",1.800,306.417
43.279515199999999,4.593793600000000,24020_06_33_00,"24020",0.042,296.537
43.274862200000001,4.583152500000000,24020_06_37_00,"24020",1.404,286.873
43.272535699999999,4.577809300000000,24020_06_39_00,"24020",2.628,154.377
43.270212500000000,4.572467000000000,24020_06_41_00,"24020",0.128,104.661
